Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Cuberteria,Arti­culos para el hogar,57700,3700,1/4/2022,Blanca Ramirez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Silla de oficina,Muebles,343500,16500,16/03/2023,Beatriz Morales,Medellin,5,Nequi,1,6.25184,-75.56359
Silla de oficina,Muebles,236300,10800,21/10/2022,Beatriz Morales,Medellin,1,Nequi,1,6.25184,-75.56359
Refrigerador,Electrodomesticos,2190600,116900,14/04/2020,Beatriz Morales,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,864800,44200,22/01/2023,Beatriz Morales,Cocuta,1,Tarjeta de credito,10,7.89391,-72.50782
Carrito de control remoto,Juguetes,70500,1900,13/03/2022,Izabela de Leon,Cali,3,Nequi,1,3.43722,-76.5225
Mochila,Deportes y diversion,90100,3000,10/2/2023,Izabela de Leon,Pereira,2,Tarjeta de credito,1,4.81333,-75.69611
Cubo magico 8x8,Juguetes,19300,0,4/3/2020,Rafael Acosta,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Modelado predictivo,Libros,68400,3900,8/5/2020,Mariana Herrera,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Refrigerador,Electrodomesticos,1905600,110200,13/11/2020,Santiago Silva,Pasto,4,Tarjeta de credito,6,1.21361,-77.28111
Mesa de noche,Muebles,312400,19000,24/10/2020,Camila Rivera,Bogota,1,Nequi,1,4.60971,-74.08175
Modelado predictivo,Libros,56400,1200,10/6/2021,Santiago Silva,Bogota,5,Nequi,1,4.60971,-74.08175
Juego de mesa,Juguetes,113000,6700,7/3/2020,Santiago Silva,Cali,4,Tarjeta de credito,5,3.43722,-76.5225
Mochila,Deportes y diversion,103800,5700,4/10/2022,Juan Fernandez,Medellin,2,Tarjeta de credito,2,6.25184,-75.56359
Mochila,Deportes y diversion,103900,3700,19/09/2021,Juan Fernandez,Bogota,5,Nequi,1,4.60971,-74.08175
Sofa reclinable,Muebles,693900,42600,23/02/2023,Felipe Santos,Bogota,1,Tarjeta de credito,3,4.60971,-74.08175
Tablet ABXY,Electronicos,728500,37000,4/8/2021,Rafael Acosta,Bogota,5,Cupon,1,4.60971,-74.08175
Sofa reclinable,Muebles,680200,34400,8/7/2021,Juliana Costa,Bogota,5,Tarjeta de credito,7,4.60971,-74.08175
Modelado predictivo,Libros,52100,1000,20/02/2021,Maria Alfonso,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Tablet ABXY,Electronicos,1114400,57500,29/04/2020,Izabela de Leon,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Armario,Muebles,509000,27500,2/7/2022,Juliana Costa,Pereira,4,Tarjeta de credito,1,4.81333,-75.69611
Vaso termico,Deportes y diversion,36000,2300,25/03/2021,Mariana Herrera,Leticia,4,Tarjeta de credito,8,-4.21528,-69.94056
Bateria,Instrumentos musicales,514500,25600,30/09/2022,Juliana Costa,Bogota,2,Tarjeta de credito,2,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,31200,0,4/8/2022,Angel Rodriguez,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Cubo magico 8x8,Juguetes,21300,0,21/01/2020,Mariana Herrera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,801200,40900,13/10/2022,Felipe Santos,Cali,1,Tarjeta de credito,10,3.43722,-76.5225
Lavavajillas,Electrodomesticos,1004900,51700,23/04/2022,Maria Alfonso,Cali,3,Tarjeta de credito,10,3.43722,-76.5225
Bicicleta,Deportes y diversion,342700,20600,27/02/2020,Camila Rivera,Santa Marta,5,Tarjeta de credito,5,11.24079,-74.19904
Mesa de comedor,Muebles,264800,14800,6/12/2022,Pedro Gomez,Cali,1,Tarjeta de credito,6,3.43722,-76.5225
Smartwatch,Electronicos,191300,8400,21/12/2021,Camila Rivera,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Auriculares,Electronicos,57300,1200,20/02/2021,Angel Rodriguez,Medellin,4,Tarjeta de credito,3,6.25184,-75.56359
Impresora,Electronicos,310800,14700,25/11/2020,Juan Fernandez,Cali,1,Tarjeta de credito,2,3.43722,-76.5225
Olla de presion,Arti­culos para el hogar,68500,1800,4/10/2020,Maria Alfonso,Bogota,5,Nequi,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,55800,3200,1/12/2021,Felipe Santos,Leticia,5,Nequi,1,-4.21528,-69.94056
Mesa de noche,Muebles,294200,16100,11/8/2022,Camila Rivera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,74800,2200,11/3/2021,Santiago Silva,Medellin,3,Tarjeta de credito,8,6.25184,-75.56359
Iniciando en programacion,Libros,62100,3700,29/04/2022,Blanca Ramirez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Refrigerador,Electrodomesticos,1995200,107300,11/5/2020,Maria Alfonso,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,54800,1100,27/06/2022,Pedro Gomez,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Asistente virtual,Electronicos,297700,16100,16/07/2020,Juan Fernandez,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Iphone 15,Electronicos,1969900,103100,30/03/2023,Camila Rivera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Mesa de noche,Muebles,329700,15700,9/3/2021,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Armario,Muebles,463100,25400,24/01/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bloques de construccion,Juguetes,25900,0,21/11/2020,Lucas Olivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Dashboards con Power BI,Libros,27400,0,23/02/2021,Mariana Herrera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Auriculares con microfono,Electronicos,57200,3300,23/10/2021,Maria Alfonso,Medellin,4,Nequi,1,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,222900,10100,11/8/2020,Felipe Santos,Pereira,2,Cupon,1,4.81333,-75.69611
Celular ABXY,Electronicos,1259800,67300,21/02/2020,Angel Rodriguez,Pereira,1,Nequi,1,4.81333,-75.69611
TV LED UHD 4K,Electronicos,1678500,87600,3/10/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,1068500,60300,15/09/2020,Izabela de Leon,Bogota,1,Nequi,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,62900,1500,25/03/2021,Lucas Olivera,Medellin,3,Nequi,1,6.25184,-75.56359
Armario,Muebles,458500,22600,28/08/2022,Lucas Olivera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Smartwatch,Electronicos,209500,11400,16/05/2022,Lucas Olivera,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Cama king,Muebles,521200,25900,19/04/2020,Angel Rodriguez,Bogota,5,Nequi,1,4.60971,-74.08175
Bloques de construccion,Juguetes,43100,0,20/09/2022,Maria Alfonso,Santa Marta,5,Tarjeta de credito,4,11.24079,-74.19904
Bicicleta,Deportes y diversion,626800,33600,20/06/2020,Beatriz Morales,Bogota,1,Tarjeta de credito,10,4.60971,-74.08175
Bicicleta,Deportes y diversion,426400,23100,4/8/2022,Juliana Costa,Bogota,4,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesticos,1243300,64400,17/02/2020,Santiago Silva,Bogota,4,Cupon,1,4.60971,-74.08175
Set de ollas,Arti­culos para el hogar,107300,9100,10/3/2020,Camila Rivera,Santa Marta,3,Tarjeta de credito,4,11.24079,-74.19904
Estufa,Electrodomesticos,971200,49900,22/06/2021,Beatriz Morales,Bogota,5,Nequi,1,4.60971,-74.08175
Celular ABXY,Electronicos,924800,47400,18/11/2021,Lucas Olivera,Cartagena,4,Tarjeta de credito,1,10.39972,-75.51444
Tablet ABXY,Electronicos,1398100,72600,9/10/2021,Angel Rodriguez,Bucaramanga,4,Nequi,1,7.12539,-73.1198
Impresora,Electronicos,289000,13600,29/01/2023,Pedro Gomez,Cali,5,Nequi,1,3.43722,-76.5225
Ajedrez de madera,Juguetes,31500,2100,14/05/2022,Blanca Ramirez,Bogota,5,Cupon,1,4.60971,-74.08175
Lavavajillas,Electrodomesticos,1570900,84000,26/07/2020,Camila Rivera,Bogota,1,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesticos,1506400,80400,22/03/2022,Maria Alfonso,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Mesa de comedor,Muebles,223300,12100,17/02/2021,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Refrigerador,Electrodomesticos,1428100,76700,20/04/2022,Mariana Herrera,Cocuta,5,Nequi,1,7.89391,-72.50782
Sofa reclinable,Muebles,696900,35300,23/01/2021,Izabela de Leon,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Auriculares con microfono,Electronicos,224700,14300,10/3/2023,Angel Rodriguez,Cocuta,5,Nequi,1,7.89391,-72.50782
Silla de oficina,Muebles,278100,15000,24/11/2020,Mariana Herrera,Cali,5,Nequi,1,3.43722,-76.5225
Secadora de ropa,Electrodomesticos,622000,33800,9/4/2022,Juan Fernandez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Bateria,Instrumentos musicales,730500,39300,26/07/2021,Felipe Santos,Medellin,5,Nequi,1,6.25184,-75.56359
Tablet ABXY,Electronicos,1095900,56500,1/9/2021,Felipe Santos,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Dinosaurio Rex,Juguetes,15000,1000,21/06/2020,Blanca Ramirez,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Lavadora de ropa,Electrodomesticos,1324300,75200,21/09/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Sillon,Muebles,252500,14100,2/1/2023,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Cubo magico 8x8,Juguetes,12600,3000,5/3/2023,Rafael Acosta,Cali,4,Tarjeta de credito,4,3.43722,-76.5225
Mochila,Deportes y diversion,105800,3800,28/11/2021,Pedro Gomez,Medellin,3,Nequi,1,6.25184,-75.56359
Mesa de comedor,Muebles,178900,7700,8/11/2022,Rafael Acosta,Pereira,2,Cupon,1,4.81333,-75.69611
Microondas,Electrodomesticos,520000,25900,11/11/2021,Juliana Costa,Medellin,5,Nequi,1,6.25184,-75.56359
Kit de bancas,Muebles,260600,15100,4/9/2020,Camila Rivera,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Auriculares con microfono,Electronicos,102500,3600,24/04/2021,Juan Fernandez,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Impresora,Electronicos,289300,13600,9/3/2022,Angel Rodriguez,Barranquilla,5,Tarjeta de credito,4,10.96854,-74.78132
TV LED UHD 4K,Electronicos,2249400,118000,13/06/2021,Santiago Silva,Bogota,4,Nequi,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2636500,138600,6/7/2021,Blanca Ramirez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Bicicleta,Deportes y diversion,524500,28100,19/11/2022,Juliana Costa,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Refrigerador,Electrodomesticos,2356900,123700,26/02/2022,Maria Alfonso,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Mesa de noche,Muebles,233400,17100,19/02/2023,Juliana Costa,Bogota,2,Tarjeta de credito,2,4.60971,-74.08175
Juego de mesa,Juguetes,143000,5800,12/5/2021,Juan Fernandez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,1824500,95300,19/01/2023,Felipe Santos,Medellin,4,Nequi,1,6.25184,-75.56359
Juego de mesa,Juguetes,115200,6300,9/1/2021,Rafael Acosta,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Set de vasos,Arti­culos para el hogar,41400,2400,28/11/2022,Mariana Herrera,Medellin,1,Tarjeta de credito,4,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,49500,2800,15/10/2021,Juliana Costa,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cama box,Muebles,613600,33100,29/05/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,18600,0,26/10/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Armario,Muebles,489200,24200,11/10/2020,Juliana Costa,Bogota,1,Tarjeta de credito,2,4.60971,-74.08175
Tablet ABXY,Electronicos,1873500,97900,25/02/2023,Maria Alfonso,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Celular ABXY,Electronicos,1300600,73900,3/1/2021,Juan Fernandez,Pereira,4,Tarjeta de credito,4,4.81333,-75.69611
Cuberteria,Arti­culos para el hogar,54300,3300,12/9/2020,Rafael Acosta,Riohacha,1,Tarjeta de credito,8,11.54444,-72.90722
Iphone 15,Electronicos,1846600,96500,8/4/2020,Beatriz Morales,Cali,5,Cupon,1,3.43722,-76.5225
Tablet ABXY,Electronicos,951000,55400,4/2/2021,Camila Rivera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Iphone 15,Electronicos,1818400,97500,13/10/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,495300,26600,1/2/2021,Juliana Costa,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,382400,21000,28/02/2020,Pedro Gomez,Barranquilla,4,Tarjeta de credito,3,10.96854,-74.78132
Auriculares con microfono,Electronicos,243500,11200,8/4/2021,Pedro Gomez,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Estufa,Electrodomesticos,478600,26500,28/01/2023,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,57800,1300,24/02/2023,Lucas Olivera,Barranquilla,5,Tarjeta de credito,6,10.96854,-74.78132
Cuerda para saltar,Deportes y diversion,24700,8100,13/10/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Muneca bebe,Juguetes,44000,2700,3/4/2021,Izabela de Leon,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Smart TV,Electronicos,1727500,93000,22/04/2021,Felipe Santos,Medellin,5,Cupon,1,6.25184,-75.56359
Impresora,Electronicos,354600,19100,31/12/2022,Camila Rivera,Leticia,4,Tarjeta de credito,3,-4.21528,-69.94056
Iniciando en programacion,Libros,62200,3700,19/04/2020,Mariana Herrera,Medellin,5,Nequi,1,6.25184,-75.56359
Cubo magico 8x8,Juguetes,10800,0,31/01/2020,Juliana Costa,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Smart TV,Electronicos,1509100,80900,7/12/2022,Juan Fernandez,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Celular ABXY,Electronicos,842400,45500,14/10/2021,Santiago Silva,Medellin,1,Nequi,1,6.25184,-75.56359
Cama box,Muebles,584100,29300,11/12/2020,Mariana Herrera,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,218100,12300,5/11/2021,Camila Rivera,Medellin,5,Nequi,1,6.25184,-75.56359
Tablet ABXY,Electronicos,1050000,56600,25/09/2022,Felipe Santos,Bogota,3,Tarjeta de debito,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,36000,2100,23/10/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Iniciando en programacion,Libros,57000,3400,7/2/2021,Maria Alfonso,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Armario,Muebles,493200,24400,7/8/2021,Mariana Herrera,Bogota,2,Nequi,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,697900,41900,11/8/2022,Juan Fernandez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,56300,1200,17/12/2021,Beatriz Morales,Cali,5,Nequi,1,3.43722,-76.5225
Mesa de noche,Muebles,268100,14500,19/09/2021,Blanca Ramirez,Cali,5,Nequi,1,3.43722,-76.5225
Estufa,Electrodomesticos,489500,26700,29/11/2021,Rafael Acosta,Leticia,5,Tarjeta de credito,7,-4.21528,-69.94056
Pandereta,Instrumentos musicales,82000,9200,24/04/2020,Camila Rivera,Cali,1,Cupon,1,3.43722,-76.5225
Guitarra electrica,Instrumentos musicales,751600,47400,21/03/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,48200,800,10/5/2022,Blanca Ramirez,Bogota,5,Nequi,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,212500,11500,16/11/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,42500,2700,12/10/2021,Juan Fernandez,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Estufa,Electrodomesticos,534000,26600,23/02/2021,Lucas Olivera,Cocuta,5,Nequi,1,7.89391,-72.50782
Armario,Muebles,493400,26900,13/06/2021,Pedro Gomez,Pereira,5,Tarjeta de credito,6,4.81333,-75.69611
Cama box,Muebles,363000,17500,7/5/2020,Rafael Acosta,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de comedor,Muebles,308900,14600,9/11/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Ciencia de datos con Python,Libros,47200,0,8/3/2022,Mariana Herrera,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Sillon,Muebles,208400,12300,27/08/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Sillon,Muebles,262800,12200,31/07/2020,Blanca Ramirez,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Pandereta,Instrumentos musicales,31300,0,26/04/2021,Blanca Ramirez,Barranquilla,3,Tarjeta de credito,4,10.96854,-74.78132
Cuberteria,Arti­culos para el hogar,44600,0,11/5/2022,Santiago Silva,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,782100,39800,17/07/2021,Mariana Herrera,Bogota,5,Nequi,1,4.60971,-74.08175
Set de ollas,Arti­culos para el hogar,133300,5300,17/01/2023,Angel Rodriguez,Cali,5,Nequi,1,3.43722,-76.5225
Set de ollas,Arti­culos para el hogar,208800,13500,29/01/2022,Camila Rivera,Cartagena,5,Tarjeta de credito,2,10.39972,-75.51444
Set de ollas,Arti­culos para el hogar,132000,8100,20/07/2022,Pedro Gomez,Bogota,5,Nequi,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,24700,1700,25/06/2021,Blanca Ramirez,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
Juego de mesa,Juguetes,245800,13800,6/3/2021,Pedro Gomez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Pandereta,Instrumentos musicales,52700,3000,20/01/2021,Juan Fernandez,Medellin,1,Tarjeta de credito,1,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,58100,3300,24/03/2020,Juliana Costa,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Mesa de centro,Muebles,208300,9300,13/09/2022,Mariana Herrera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Modelado predictivo,Libros,76700,6500,26/07/2020,Camila Rivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,357500,21400,4/2/2021,Rafael Acosta,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Sofa reclinable,Muebles,650200,32800,19/10/2020,Maria Alfonso,Bogota,1,Tarjeta de credito,6,4.60971,-74.08175
Muneca bebe,Juguetes,45800,0,5/12/2022,Juliana Costa,Cali,1,Cupon,1,3.43722,-76.5225
Impresora,Electronicos,349400,16800,17/11/2021,Lucas Olivera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Set de vasos,Arti­culos para el hogar,36400,2100,23/10/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Vaso termico,Deportes y diversion,62600,3700,7/8/2022,Angel Rodriguez,Bogota,3,Nequi,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,70700,2000,20/09/2021,Izabela de Leon,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Mochila,Deportes y diversion,96600,3300,5/8/2021,Maria Alfonso,Medellin,3,Nequi,1,6.25184,-75.56359
Armario,Muebles,470800,28400,16/12/2020,Camila Rivera,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Silla de oficina,Muebles,372400,18000,26/03/2021,Izabela de Leon,Pereira,4,Tarjeta de credito,5,4.81333,-75.69611
Auriculares con microfono,Electronicos,237600,10800,28/12/2021,Santiago Silva,Medellin,4,Nequi,1,6.25184,-75.56359
Dashboards con Power BI,Libros,44400,2800,6/11/2020,Maria Alfonso,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,191000,8400,6/2/2023,Lucas Olivera,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Armario,Muebles,520000,28100,16/03/2021,Lucas Olivera,Medellin,3,Cupon,1,6.25184,-75.56359
Refrigerador,Electrodomesticos,1917100,102300,12/8/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Bicicleta,Deportes y diversion,573300,31000,25/02/2022,Lucas Olivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Impresora,Electronicos,289000,17800,3/3/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Mesa de comedor,Muebles,342100,16400,7/8/2020,Pedro Gomez,Cali,3,Tarjeta de credito,8,3.43722,-76.5225
Set de vasos,Arti­culos para el hogar,27500,0,10/10/2021,Maria Alfonso,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Lavavajillas,Electrodomesticos,1498500,80000,30/08/2020,Izabela de Leon,Cartagena,5,Tarjeta de credito,2,10.39972,-75.51444
Smartwatch,Electronicos,142000,8200,10/3/2020,Camila Rivera,Bogota,4,Nequi,1,4.60971,-74.08175
Auriculares,Electronicos,46100,0,22/11/2021,Felipe Santos,Medellin,5,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,262900,12200,13/11/2021,Izabela de Leon,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Modelado predictivo,Libros,63900,3900,25/03/2022,Camila Rivera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,44600,4800,31/01/2022,Pedro Gomez,Barranquilla,1,Cupon,1,10.96854,-74.78132
Auriculares,Electronicos,130300,7200,20/10/2021,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Set de vasos,Arti­culos para el hogar,36900,2500,13/06/2021,Maria Alfonso,Cocuta,5,Nequi,1,7.89391,-72.50782
Cuerda para saltar,Deportes y diversion,19300,7800,27/02/2020,Pedro Gomez,Pereira,4,Tarjeta de credito,10,4.81333,-75.69611
Cuberteria,Arti­culos para el hogar,35700,0,30/04/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Ciencia de datos con Python,Libros,48100,8200,6/4/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Smart TV,Electronicos,1484800,77300,17/02/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Bateria,Instrumentos musicales,720400,38600,26/06/2021,Felipe Santos,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,842400,43000,24/02/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Auriculares,Electronicos,135300,7400,21/11/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2368500,127200,23/09/2021,Juan Fernandez,Bogota,1,Tarjeta de credito,10,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,56000,1200,24/10/2021,Izabela de Leon,Cali,5,Nequi,1,3.43722,-76.5225
Mochila,Deportes y diversion,104600,3800,28/06/2022,Felipe Santos,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Cama king,Muebles,662800,35500,9/11/2020,Maria Alfonso,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Bicicleta,Deportes y diversion,676400,36200,4/2/2023,Pedro Gomez,Bogota,1,Tarjeta de credito,10,4.60971,-74.08175
Secadora de ropa,Electrodomesticos,762100,41000,20/03/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Set de vasos,Arti­culos para el hogar,39600,2300,30/09/2021,Felipe Santos,Pereira,2,Nequi,1,4.81333,-75.69611
Bateria,Instrumentos musicales,542800,31300,17/03/2022,Blanca Ramirez,Riohacha,5,Tarjeta de credito,2,11.54444,-72.90722
Secadora de ropa,Electrodomesticos,794200,43000,6/1/2021,Juan Fernandez,Riohacha,1,Tarjeta de credito,2,11.54444,-72.90722
