Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Kit de bancas,Muebles,301800,14300,26/11/2022,Maria Alfonso,Cali,4,Nequi,1,3.43722,-76.5225
Estufa,Electrodomesicos,976600,50200,28/11/2020,Blanca Ramirez,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Set de vasos,Articulos para el hogar,43600,4700,27/04/2022,Blanca Ramirez,Cali,4,Tarjeta de credito,6,3.43722,-76.5225
Armario,Muebles,511700,27600,17/02/2020,Beatriz Morales,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Bateria,Instrumentos musicales,816200,44100,27/02/2022,Beatriz Morales,Cali,1,Tarjeta de credito,1,3.43722,-76.5225
Mesa de noche,Muebles,289200,15900,12/6/2020,Felipe Santos,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Estufa,Electrodomesicos,1048800,54000,31/01/2023,Pedro Gomez,Medellin,4,Tarjeta de credito,10,6.25184,-75.56359
Lavavajillas,Electrodomesicos,1182200,63300,31/01/2020,Santiago Silva,Medellin,3,Tarjeta de credito,10,6.25184,-75.56359
Microondas,Electrodomesicos,743500,37800,21/11/2020,Pedro Gomez,Bogota,1,Tarjeta de credito,3,4.60971,-74.08175
Modelado predictivo,Libros,81600,2500,27/02/2021,Mariana Herrera,Medellin,1,Cupon,1,6.25184,-75.56359
Tablet ABXY,Electronicos,1471600,76500,7/10/2021,Santiago Silva,Medellin,4,Tarjeta de credito,10,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2595000,138600,16/07/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bloques de construccion,Juguetes,39700,2300,6/9/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Mochila,Deportes y diversion,98600,5600,2/6/2022,Mariana Herrera,Medellin,5,Cupon,1,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2580700,135600,17/11/2021,Beatriz Morales,Bogota,5,Tarjeta de credito,7,4.60971,-74.08175
Pandereta,Instrumentos musicales,35300,2100,1/1/2023,Blanca Ramirez,Cali,5,Tarjeta de credito,6,3.43722,-76.5225
Tablet ABXY,Electronicos,1030400,55300,17/12/2020,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,16000,1500,13/09/2021,Camila Rivera,Leticia,5,Tarjeta de credito,10,-4.21528,-69.94056
Ajedrez de madera,Juguetes,28100,3900,9/10/2022,Pedro Gomez,Cali,4,Tarjeta de credito,5,3.43722,-76.5225
Mesa de comedor,Muebles,326300,15600,22/02/2023,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Iphone 15,Electronicos,1714200,89500,29/09/2020,Santiago Silva,Cocuta,4,Tarjeta de credito,1,7.89391,-72.50782
Mochila,Deportes y diversion,84300,4700,23/04/2020,Rafael Acosta,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Silla de oficina,Muebles,487400,26600,1/8/2020,Rafael Acosta,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,976600,52500,11/10/2021,Santiago Silva,Soacha,5,Tarjeta de credito,1,4.57937,-74.21682
Mesa de noche,Muebles,283300,15500,15/02/2023,Beatriz Morales,Pereira,3,Tarjeta de credito,2,4.81333,-75.69611
Carrito de control remoto,Juguetes,73500,2100,21/12/2020,Beatriz Morales,Bogota,5,Tarjeta de credito,7,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,619900,35400,3/3/2023,Izabela de Leon,Pereira,5,Nequi,1,4.81333,-75.69611
Auriculares,Electronicos,125300,6900,9/6/2022,Felipe Santos,Bogota,3,Nequi,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,44500,0,27/10/2020,Juliana Costa,Medellin,5,Nequi,1,6.25184,-75.56359
Juego de mesa,Juguetes,179800,14400,6/7/2021,Felipe Santos,Cocuta,5,Tarjeta de credito,1,7.89391,-72.50782
Celular ABXY,Electronicos,1028300,52900,13/09/2021,Juliana Costa,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Iniciando en programacion,Libros,31100,2100,21/04/2020,Felipe Santos,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,15100,0,23/03/2022,Angel Rodriguez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Refrigerador,Electrodomesicos,2389000,125400,20/07/2022,Juan Fernandez,Bucaramanga,5,Nequi,1,7.12539,-73.1198
Dashboards con Power BI,Libros,29000,1900,31/01/2022,Pedro Gomez,Cali,5,Nequi,1,3.43722,-76.5225
Auriculares,Electronicos,88500,5200,27/01/2020,Juliana Costa,Medellin,5,Cupon,1,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,9100,1000,3/2/2022,Rafael Acosta,Leticia,4,Tarjeta de credito,10,-4.21528,-69.94056
Secadora de ropa,Electrodomesicos,1442300,77200,6/12/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1115400,57600,16/02/2022,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Microondas,Electrodomesicos,540900,27000,6/6/2022,Izabela de Leon,Bogota,5,Nequi,1,4.60971,-74.08175
Iphone 15,Electronicos,2121400,116300,6/2/2020,Juliana Costa,Bogota,2,Nequi,1,4.60971,-74.08175
Dashboards con Power BI,Libros,39400,2300,2/1/2023,Felipe Santos,Medellin,3,Tarjeta de credito,6,6.25184,-75.56359
Iphone 15,Electronicos,2185100,114500,29/06/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Bloques de construccion,Juguetes,34100,2000,23/07/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Smart TV,Electronicos,1459900,75900,6/11/2020,Pedro Gomez,Bogota,2,Tarjeta de debito,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,215100,11700,11/5/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,36600,2200,13/10/2021,Blanca Ramirez,Leticia,1,Tarjeta de credito,2,-4.21528,-69.94056
Dinosaurio Rex,Juguetes,17300,0,16/05/2022,Camila Rivera,Pereira,5,Nequi,1,4.81333,-75.69611
Set de ollas,Articulos para el hogar,186400,10600,10/3/2022,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,46300,0,19/02/2022,Lucas Olivera,Pereira,4,Tarjeta de credito,3,4.81333,-75.69611
Cuberteria,Articulos para el hogar,57400,3300,21/09/2020,Maria Alfonso,Cali,1,Nequi,1,3.43722,-76.5225
Cama king,Muebles,878400,47200,4/4/2021,Lucas Olivera,Bogota,1,Nequi,1,4.60971,-74.08175
Mochila,Deportes y diversion,97100,3400,27/08/2021,Camila Rivera,Cocuta,1,Tarjeta de credito,1,7.89391,-72.50782
Mesa de centro,Muebles,213600,11600,21/06/2021,Mariana Herrera,Medellin,5,Cupon,1,6.25184,-75.56359
Carrito de control remoto,Juguetes,82100,5000,12/7/2021,Rafael Acosta,Bogota,1,Nequi,1,4.60971,-74.08175
Muneca bebe,Juguetes,42100,0,17/12/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,618900,38800,14/06/2021,Felipe Santos,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,10700,0,26/06/2022,Angel Rodriguez,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Modelado predictivo,Libros,62900,3600,22/07/2021,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,1826700,95500,8/4/2021,Izabela de Leon,Bogota,2,Tarjeta de credito,3,4.60971,-74.08175
Silla de oficina,Muebles,236000,13000,19/02/2022,Juan Fernandez,Leticia,5,Tarjeta de credito,9,-4.21528,-69.94056
Sillon,Muebles,194000,11000,21/04/2021,Felipe Santos,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,34900,4200,9/2/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Juego de mesa,Juguetes,240900,11000,8/9/2022,Santiago Silva,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Sillon,Muebles,254700,16900,23/11/2022,Maria Alfonso,Cali,5,Tarjeta de credito,6,3.43722,-76.5225
Kit de bancas,Muebles,246700,19000,17/11/2021,Blanca Ramirez,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de centro,Muebles,144200,8400,30/11/2022,Mariana Herrera,Cartagena,5,Tarjeta de credito,4,10.39972,-75.51444
Sillon,Muebles,248100,11400,5/2/2021,Felipe Santos,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,41300,2400,1/2/2023,Blanca Ramirez,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Asistente virtual,Electronicos,125000,6900,25/07/2021,Beatriz Morales,Pereira,5,Tarjeta de credito,10,4.81333,-75.69611
Tablet ABXY,Electronicos,1084300,55900,29/04/2020,Lucas Olivera,Armenia,3,Tarjeta de credito,1,4.53389,-75.68111
Secadora de ropa,Electrodomesicos,988900,50800,13/08/2022,Rafael Acosta,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Smartwatch,Electronicos,219700,11900,2/4/2021,Felipe Santos,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Silla de oficina,Muebles,392600,21100,10/3/2021,Camila Rivera,Cali,3,Tarjeta de credito,4,3.43722,-76.5225
Ajedrez de madera,Juguetes,31000,1900,26/06/2020,Lucas Olivera,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Mesa de comedor,Muebles,162900,6900,10/10/2021,Juliana Costa,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Microondas,Electrodomesicos,562800,32300,8/2/2023,Beatriz Morales,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Dashboards con Power BI,Libros,40400,2500,15/01/2020,Juan Fernandez,Bogota,5,Nequi,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,26900,0,2/1/2023,Juliana Costa,Bogota,3,Tarjeta de credito,3,4.60971,-74.08175
TV LED UHD 4K,Electronicos,1533900,87500,7/12/2021,Juan Fernandez,Cartagena,5,Tarjeta de credito,3,10.39972,-75.51444
Juego de mesa,Juguetes,187700,10400,26/03/2022,Camila Rivera,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Auriculares con microfono,Electronicos,180700,7800,12/3/2020,Rafael Acosta,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Bicicleta,Deportes y diversion,586300,31900,2/3/2021,Juliana Costa,Bucaramanga,1,Tarjeta de credito,2,7.12539,-73.1198
Impresora,Electronicos,278000,13000,12/10/2021,Rafael Acosta,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Bicicleta,Deportes y diversion,484200,26200,23/03/2021,Mariana Herrera,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Celular ABXY,Electronicos,966600,49700,8/5/2020,Angel Rodriguez,Cocuta,4,Tarjeta de credito,5,7.89391,-72.50782
Iphone 15,Electronicos,1988700,111700,20/04/2022,Felipe Santos,Medellin,4,Tarjeta de credito,5,6.25184,-75.56359
Sillon,Muebles,289300,13600,12/1/2021,Felipe Santos,Cocuta,5,Nequi,1,7.89391,-72.50782
Tablet ABXY,Electronicos,1538700,82400,22/08/2021,Izabela de Leon,Medellin,1,Tarjeta de credito,5,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,17900,0,10/5/2020,Felipe Santos,Medellin,1,Nequi,1,6.25184,-75.56359
Estufa,Electrodomesicos,639900,32300,14/08/2020,Felipe Santos,Pereira,5,Cupon,1,4.81333,-75.69611
Bloques de construccion,Juguetes,28000,0,13/04/2020,Blanca Ramirez,Bucaramanga,3,Tarjeta de credito,21,7.12539,-73.1198
Pandereta,Instrumentos musicales,33000,2200,20/06/2020,Juan Fernandez,Bogota,2,Tarjeta de credito,3,4.60971,-74.08175
Impresora,Electronicos,253300,11700,24/07/2020,Felipe Santos,Pereira,4,Tarjeta de credito,1,4.81333,-75.69611
Bicicleta,Deportes y diversion,489900,24300,21/02/2023,Izabela de Leon,Bucaramanga,5,Tarjeta de credito,1,7.12539,-73.1198
Dashboards con Power BI,Libros,36100,7800,23/01/2021,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,313200,14900,27/03/2020,Maria Alfonso,Barranquilla,4,Tarjeta de credito,3,10.96854,-74.78132
Bateria,Instrumentos musicales,893400,48200,8/12/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,73500,2100,11/3/2023,Juan Fernandez,Pereira,1,Nequi,1,4.81333,-75.69611
Impresora,Electronicos,234200,10700,10/4/2021,Blanca Ramirez,Medellin,5,Nequi,1,6.25184,-75.56359
Sofa reclinable,Muebles,699000,37400,16/04/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Silla de oficina,Muebles,397000,19300,12/7/2022,Pedro Gomez,Riohacha,5,Nequi,1,11.54444,-72.90722
Silla de oficina,Muebles,291000,16200,16/08/2021,Lucas Olivera,Cali,1,Tarjeta de credito,3,3.43722,-76.5225
Secadora de ropa,Electrodomesicos,791300,42700,18/04/2021,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,382600,21400,21/03/2022,Juliana Costa,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,45100,2600,16/06/2021,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Set de vasos,Articulos para el hogar,28700,1900,17/08/2020,Juliana Costa,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Juego de mesa,Juguetes,248900,11400,5/1/2022,Rafael Acosta,Bucaramanga,5,Nequi,1,7.12539,-73.1198
Cubo magico 8x8,Juguetes,9300,0,13/07/2022,Santiago Silva,Medellin,2,Tarjeta de credito,10,6.25184,-75.56359
Lavadora de ropa,Electrodomesicos,1338800,69500,12/11/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,17700,0,4/10/2021,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Lavavajillas,Electrodomesicos,995600,51200,7/3/2021,Juan Fernandez,Bogota,4,Nequi,1,4.60971,-74.08175
Iphone 15,Electronicos,2082600,111100,25/07/2021,Mariana Herrera,Barranquilla,5,Tarjeta de credito,2,10.96854,-74.78132
Cama box,Muebles,672000,34000,10/4/2022,Angel Rodriguez,Pereira,4,Tarjeta de credito,5,4.81333,-75.69611
Sillon,Muebles,257100,14100,8/2/2022,Angel Rodriguez,Bogota,5,Nequi,1,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1070500,55200,8/3/2021,Beatriz Morales,Cali,3,Cupon,1,3.43722,-76.5225
Ciencia de datos con Python,Libros,59400,1400,6/4/2022,Santiago Silva,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Refrigerador,Electrodomesicos,2449400,128600,2/1/2023,Santiago Silva,Barranquilla,5,Tarjeta de credito,2,10.96854,-74.78132
Guitarra acustica,Instrumentos musicales,206800,16700,17/07/2022,Izabela de Leon,Riohacha,4,Tarjeta de credito,3,11.54444,-72.90722
Pandereta,Instrumentos musicales,69000,4100,16/10/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de comedor,Muebles,169600,9200,19/06/2021,Camila Rivera,Pereira,1,Tarjeta de credito,8,4.81333,-75.69611
Bloques de construccion,Juguetes,39700,2800,21/03/2023,Juan Fernandez,Pereira,4,Nequi,1,4.81333,-75.69611
Auriculares con microfono,Electronicos,198900,8800,22/03/2020,Santiago Silva,Bogota,4,Nequi,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1225500,65500,27/12/2021,Izabela de Leon,Cali,4,Tarjeta de credito,5,3.43722,-76.5225
Olla de presion,Articulos para el hogar,90800,7200,27/12/2022,Camila Rivera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
TV LED UHD 4K,Electronicos,1792000,95800,9/1/2022,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Iphone 15,Electronicos,2132100,113700,1/5/2021,Blanca Ramirez,Bogota,4,Cupon,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,15400,0,25/10/2022,Camila Rivera,Bogota,5,Nequi,1,4.60971,-74.08175
Sofa reclinable,Muebles,746100,37900,8/8/2020,Pedro Gomez,Cali,5,Nequi,1,3.43722,-76.5225
Silla de oficina,Muebles,412400,20100,15/07/2021,Beatriz Morales,Pereira,5,Nequi,1,4.81333,-75.69611
Mesa de comedor,Muebles,336500,16100,2/4/2022,Lucas Olivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Cubo magico 8x8,Juguetes,8000,800,22/06/2020,Lucas Olivera,Bogota,4,Nequi,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,267500,12400,11/10/2020,Felipe Santos,Bogota,2,Nequi,1,4.60971,-74.08175
Cama king,Muebles,744100,39800,3/12/2022,Izabela de Leon,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Bateria,Instrumentos musicales,1087000,58500,10/9/2020,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,16100,1400,19/03/2022,Angel Rodriguez,Cocuta,3,Tarjeta de credito,1,7.89391,-72.50782
Bicicleta,Deportes y diversion,472000,25300,7/8/2021,Santiago Silva,Cali,4,Tarjeta de credito,5,3.43722,-76.5225
Celular ABXY,Electronicos,1036100,53400,11/8/2020,Juliana Costa,Barranquilla,4,Tarjeta de credito,4,10.96854,-74.78132
Cuerda para saltar,Deportes y diversion,20900,0,27/03/2020,Lucas Olivera,Pasto,4,Tarjeta de credito,8,1.21361,-77.28111
Auriculares con microfono,Electronicos,139400,5600,12/1/2020,Izabela de Leon,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Ciencia de datos con Python,Libros,54100,1100,18/11/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Cama king,Muebles,422300,22900,23/04/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Sofa reclinable,Muebles,644700,32500,23/02/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,16300,1100,26/09/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1295000,67100,22/12/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Smart TV,Electronicos,1254200,65000,27/10/2020,Lucas Olivera,Cali,5,Nequi,1,3.43722,-76.5225
Sofa reclinable,Muebles,670300,35900,25/12/2021,Mariana Herrera,Bogota,4,Nequi,1,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1130700,60600,6/12/2021,Pedro Gomez,Medellin,1,Nequi,1,6.25184,-75.56359
Mesa de centro,Muebles,198400,10800,30/04/2020,Maria Alfonso,Leticia,1,Tarjeta de credito,3,-4.21528,-69.94056
Muneca bebe,Juguetes,40100,2500,18/10/2021,Pedro Gomez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2515400,134300,24/07/2022,Izabela de Leon,Medellin,3,Tarjeta de credito,2,6.25184,-75.56359
Modelado predictivo,Libros,54700,1100,17/11/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Silla de oficina,Muebles,375400,18200,26/06/2020,Pedro Gomez,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Cama box,Muebles,599200,34300,10/1/2021,Izabela de Leon,Pereira,3,Tarjeta de credito,10,4.81333,-75.69611
Cama box,Muebles,672000,34000,19/05/2022,Mariana Herrera,Medellin,1,Tarjeta de credito,1,6.25184,-75.56359
Cubo magico 8x8,Juguetes,7800,0,3/12/2020,Beatriz Morales,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Cuberteria,Articulos para el hogar,58900,5500,7/1/2021,Pedro Gomez,Cali,1,Tarjeta de credito,1,3.43722,-76.5225
Dinosaurio Rex,Juguetes,20900,0,23/01/2023,Blanca Ramirez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Asistente virtual,Electronicos,250400,11500,9/12/2022,Angel Rodriguez,Bogota,3,Tarjeta de credito,4,4.60971,-74.08175
Vaso termico,Deportes y diversion,62300,3700,28/02/2022,Lucas Olivera,Bogota,5,Tarjeta de credito,7,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,435400,23600,6/11/2021,Camila Rivera,Medellin,5,Nequi,1,6.25184,-75.56359
Mesa de comedor,Muebles,320000,15200,28/09/2022,Juliana Costa,Cali,4,Tarjeta de credito,4,3.43722,-76.5225
Bateria,Instrumentos musicales,449200,26300,23/12/2020,Santiago Silva,Riohacha,5,Tarjeta de credito,5,11.54444,-72.90722
Smart TV,Electronicos,1520800,79200,27/05/2020,Izabela de Leon,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Juego de mesa,Juguetes,186700,10200,1/7/2021,Rafael Acosta,Leticia,1,Tarjeta de credito,2,-4.21528,-69.94056
Silla de oficina,Muebles,514400,27800,21/03/2023,Maria Alfonso,Medellin,3,Tarjeta de credito,2,6.25184,-75.56359
Sofa reclinable,Muebles,737600,37500,21/11/2021,Juliana Costa,Barranquilla,4,Tarjeta de credito,1,10.96854,-74.78132
Mesa de noche,Muebles,263900,14500,16/03/2022,Lucas Olivera,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Smart TV,Electronicos,1299700,67400,27/02/2023,Juliana Costa,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Set de vasos,Articulos para el hogar,24500,1700,8/3/2020,Camila Rivera,Cali,3,Nequi,1,3.43722,-76.5225
Pandereta,Instrumentos musicales,75400,10800,20/01/2022,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Celular ABXY,Electronicos,1196000,61900,1/7/2022,Santiago Silva,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,29800,2800,25/11/2022,Pedro Gomez,Bogota,5,Cupon,1,4.60971,-74.08175
Estufa,Electrodomesicos,468800,26000,26/05/2021,Pedro Gomez,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,63800,3600,31/01/2020,Maria Alfonso,Cali,2,Tarjeta de credito,1,3.43722,-76.5225
Balon de voleibol,Deportes y diversion,42700,2700,25/04/2021,Lucas Olivera,Bogota,4,Tarjeta de credito,4,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,12800,900,30/10/2020,Lucas Olivera,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Mesa de comedor,Muebles,339400,16300,27/12/2020,Felipe Santos,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Mesa de comedor,Muebles,291600,13700,16/07/2021,Camila Rivera,Pereira,5,Tarjeta de credito,3,4.81333,-75.69611
Silla de oficina,Muebles,472000,25800,5/11/2021,Santiago Silva,Bogota,1,Nequi,1,4.60971,-74.08175
Auriculares con microfono,Electronicos,192100,17000,17/02/2020,Lucas Olivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,20300,4400,15/10/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,20600,1300,15/04/2021,Mariana Herrera,Bogota,1,Tarjeta de credito,2,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1276500,68400,7/4/2020,Beatriz Morales,Riohacha,5,Tarjeta de credito,1,11.54444,-72.90722
Mesa de comedor,Muebles,305900,14500,25/09/2022,Santiago Silva,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Smart TV,Electronicos,1662200,86700,10/11/2022,Rafael Acosta,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Mesa de noche,Muebles,237000,17300,1/8/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Iniciando en programacion,Libros,31000,2300,18/12/2021,Rafael Acosta,Bogota,4,Tarjeta de credito,7,4.60971,-74.08175
Ciencia de datos con Python,Libros,44200,0,7/1/2021,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,82000,2600,15/12/2022,Izabela de Leon,Medellin,5,Nequi,1,6.25184,-75.56359
Lavavajillas,Electrodomesicos,1222300,65500,16/12/2022,Juliana Costa,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,683200,34600,26/06/2021,Pedro Gomez,Bogota,2,Tarjeta de credito,4,4.60971,-74.08175
Tablet ABXY,Electronicos,719800,39000,2/1/2021,Lucas Olivera,Bogota,3,Tarjeta de credito,7,4.60971,-74.08175
Smart TV,Electronicos,1239100,66200,3/4/2020,Camila Rivera,Bogota,5,Nequi,1,4.60971,-74.08175
Kit de bancas,Muebles,344900,18800,18/08/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
